5.78E+17,I'm gonna need Jamal to remember where his loyalties lie.,,,,
5.78E+17,This girl's mom ,,,,
5.78E+17,"Hey guys, why can't people just watch shows and have fun? ",,,,
5.78E+17," Talkin about his lack of a ""comfort zone"" meanwhile this chick buying him all these gifts",,,,
5.79E+17, Dust buster???,,,,
5.79E+17,Where did they find this wig?,,,,
5.79E+17, what's a dust buster?,,,,
5.79E+17,Black penis made Olivia get PTSD,,,,
5.79E+17, How should white fans approach the ü??overwhelming blacknessü?ù of Kendrick Lamarü??s new album? ,,,,
5.79E+17,I hope Huck doesn't die.,,,,
5.79E+17," Fuck you R&amp;B niggas, Zeke sing all the hooks.",,,,
5.79E+17,I feel old ,,,,
5.79E+17," ""Stuff that alligator in that dolphin"" - God creating sharks",,,,
5.80E+17,Interview tiiime ,,,,
5.80E+17," People are so scared not to ""have the upper hand."" But you'll never click with someone if you can't open ",,,,
5.81E+17,"""A Couple of Forevers"" does something to me",,,,
5.81E+17,Good Luvin' is greatness without Ludacris. Really can't say that enough.,,,,
5.81E+17,Happiness is not a goal...it's a by-product of a life well lived. - Eleanor Roosevelt,,,,
5.81E+17, Jimmy Henchman Sentenced to Life Plus 20 Years For Murder of G-Unit's Lodi Mack  ,,,,
5.81E+17," Hi, what is the marital status of the two Georges on the left ",,,,
5.81E+17,"Hey Cyrus, where's your baby?",,,,
5.81E+17,This throwback wig ,,,,
5.82E+17,"Not sure if I wanna cry, scream, or pretend like I'm schleep.",,,,
5.82E+17,"Or, or, wait for it... Get a drank.",,,,
5.82E+17,Went walking and absolutely don't feel like moving now.,,,,
5.82E+17,I'm not even really tired. Just pretty content with not moving ,,,,
5.82E+17, Boko Haram said to have decapitated 23 Nigerian villagers in late-night raid. ,,,,
5.82E+17,"I'm listening, Kae. ",,,,
5.82E+17,#LosAngela,,,,
5.82E+17, I know Wayne's girlfriend/Dream's baby mama ain't bout to come preach....,,,,
5.82E+17,"No, Iyanla.",,,,
5.82E+17, I love Iyanla. She's like a freelance auntie. I want to hug her before I die.,,,,
5.82E+17,"""Apocalypto"" always got me like ",,,,
5.82E+17, When you lied on your resume about being proficient at Excel ,,,,
5.82E+17, Beautiful women who read books n love kids n animals n Pixar movies n smell like tropical fruits but can quote Pusha-T ,,,,
5.82E+17,I should've ate #breakfass ,,,,
5.82E+17,Phone is dying and I'll be in this place forever. Remember me ,,,,
5.82E+17,Car chargers save lives ,,,,
5.82E+17,You know your day was real when you have an open bottle of champagne on your nightstand,,,,
5.83E+17,There are years that ask questions and years that answer,,,,
5.83E+17,UNCF saved my college career,,,,
5.83E+17,1 episode left of #BetterCallSaul. I need #moar.,,,,
5.83E+17," I want to flip over this ""Exodus"" display in Best Buy and yell ""Moses didn't eat green bean casserole"" but they'll probably shü??",,,,
5.83E+17, Incase you're having a bad day...my prom dress came in ,,,,
5.83E+17,Faves.,,,,
5.83E+17, My girls killed it! .Inspired Baby Shower  ,,,,
5.84E+17,"Today in 2002, Cam'ron drops Oh Boy, Jay-Z refuses to be in video, when he offers Cam a verse for remix, Cam refuses",,,,
5.84E+17, Awww,,,,
5.84E+17, Wait a minute... I have questions.  ,,,,
5.84E+17,"Bye, David.",,,,
5.84E+17,One of the things my wife and I have intentionally set out to do is give our children experiences weü?? ,,,,
5.85E+17,Suspend your disbelief and imagine an HBCU's team losing in the Final Four and their fans doing this. ,,,,
5.85E+17, Johns Hopkins University sued for $1 billion for STD experiments on people of color ,,,,
5.85E+17,"Can someone explain lace-front beards to me, please?",,,,
5.85E+17,Yall really just gotta mind your own business and live your life and create your own happü??,,,,
5.85E+17, Erica so extra,,,,
5.85E+17, seven minutes in and im still tryna figure out who tf erica mena thinks she is ,,,,
5.85E+17," Oh no we can't get married yet but I'm gon do this commitment ceremony  and change my last name. 

K.",,,,
5.85E+17,"""Go back to L.A. with your dog.""",,,,
5.85E+17,And her mother is defending her...,,,,
5.85E+17,"Missed 20 minutes of my show. Thanks, Dish.",,,,
5.85E+17,"One of the things I appreciate about my old job, is that it got me into the habit of setting daily goals.",,,,
5.85E+17,"In ""American Hustle,"" Bradley Cooper looks like Drake and it's weird.",,,,
5.86E+17," I'm like ""when did this happen?"" Lol",,,,
5.86E+17,"So, I'm getting this job next week. Mmkay?",,,,
5.86E+17,I'm too excited to run away Friday ,,,,
5.86E+17,Christopher Keelty gets it. This cartoon wld be even funnier if it weren't so accurate.,,,,
5.86E+17,I always strongly hated the Ne-Yo version.,,,,
5.86E+17, They've essentially made it illegal to seek safety away from police who are demonstrably a threat to Black survival. Convü??,,,,
5.86E+17, After seein the 2nd slightly less fast n furious trailer for the NWA movie I can confirm its bout to be ,,,,
5.86E+17,Did this update and I see no brown emojis ,,,,
5.86E+17,"From now on,  this is Chris Brown.",,,,
5.86E+17,Just tweet normal business shit.,,,,
5.86E+17,Know what you are paying for! Ask questions before handing over your money! The price of Simply Lemonade has shot up. Fuck ü??,,,,
5.86E+17,"Hey guys, apple App Store has a 30 day free trial of HBO Now.",,,,
5.86E+17, a good number?,,,,
5.86E+17, oh lol,,,,
5.87E+17," Here's the full Kendrick Lamar reference verse for Kanye West's ""All Day"" ",,,,
5.87E+17,"""Oh, my goodness. She's looking fine.""-Nev of ""Catfish""",,,,
5.88E+17,"""Did you get my text?"" What is that? I can be reached on my Yahoo Messenger.",,,,
5.88E+17," RT for Jarule &amp; Ashanti
FAV for Fab &amp; Lil Mo",,,,
5.88E+17,"""Oh, God. He shot me, he shot me. And I didn't do shit."" ",,,,
5.88E+17," While I'm happy that the teachers in Atlanta are being given a more humane sentence, the entire ordeal is ridiculous ",,,,
5.88E+17,I see we're only going to talk about  today.,,,,
5.88E+17,Wish I could find this tumblr post saying it's understandable if you get confused on the who's who of black people getting killed by...,,,,
5.88E+17,"Law enforcement, because it happens so often. ",,,,
5.88E+17," because it speaks to a bigger issue; standardized tests. They were wrong. But, what caused them to be wrong.",,,,
5.88E+17,"Those were the good days, Wiz.",,,,
5.88E+17, usually,,,,
5.88E+17,I hate these follow buttons on this app,,,,
5.88E+17,Busy day tomorrow.,,,,
5.88E+17,I remember thinking MIA was going to give birth on stage.,,,,
5.88E+17,That's us women : She readin so damn much into a text.,,,,
5.88E+17,we shall overcome,,,,
5.88E+17, She's ruining this before it even starts. SMH ,,,,
5.88E+17,"""You're gonna figure it out."" Saves lives ",,,,
5.88E+17,Go home Roger #BeingMaryJane,,,,
5.88E+17,The only consolation is getting Bill back home.,,,,
5.88E+17,I feel it in my spirit that Ester Dean has so much money and I'm so happy for her.,,,,
5.88E+17,me too and I don't even know what that is.,,,,
5.88E+17, nice!,,,,
5.88E+17," If you aren't doing it for Lil' Saint, maybe you shouldn't be doing it.",,,,
5.88E+17,"Job Fair Tomorrow, Atlanta ",,,,
5.88E+17,"But, in the meantime someone needs to pay me WELL.",,,,
5.88E+17, Peter Gunz looks like an extra from a Dave Hollister video.,,,,
5.89E+17,"When I care, I truly care.",,,,
5.89E+17,I just want my food ,,,,
5.89E+17," ""Yo Fams step outside right quick!"" ",,,,
5.89E+17,"That article is so real. The most wealthy people, don't even ""look"" wealthy.",,,,
5.89E+17,"I'm in such a good mood. I haven't felt this way in a really long time, I feel so happy.",,,,
5.89E+17," when they told ben affleck they found something terrible in his past u know he immediately thought ""gigli""",,,,
5.90E+17,My folks! We had a great time last night at the Emmy FYC panel.,,,,
5.90E+17, read it again . ,,,,
5.90E+17, Mystery ailment kills victims within hours; 18 dead. .,,,,
5.90E+17," first off, Black Thor would have dreads my nigga.",,,,
5.90E+17,Because of them we can. ,,,,
5.90E+17,Love it!,,,,
5.90E+17,I'm oddly obsessed with aliens lol ,,,,
5.90E+17,Currently attempting to zone out.,,,,
5.90E+17,Happy holidaze to those who partake! ,,,,
5.90E+17, Did you eat today? Did you have a place to lay your head? If so... Your problems might not be real problems.,,,,
5.90E+17," Today in 1999, 13 people are killed at Columbine, Jay-Z, Damon Dash, DMX, Meth, Red donate Hard Knock Life tour money httü??",,,,
5.90E+17,I really had to pull out an ice pack for this migraine,,,,
5.90E+17,Joseline is suspended for how many episodes?,,,,
5.90E+17,"According to reality shows, when a man wants to be an asshole, he shows up to your photo shoot.",,,,
5.90E+17,"Yep, still happy.",,,,
5.90E+17,My niece is so cool ,,,,
5.91E+17,It's not hard to see why someone dislikes Floyd.....he's a piece of shit outside the ring but a God inside,,,,
5.91E+17,,,,,
5.91E+17,Super blown that my getaway may not happen ,,,,
5.91E+17, Bae leave me &amp; my kid for a teenager I'm gonna fight her mama every day til she turns 18,,,,
5.91E+17,yass!!!,,,,
5.91E+17,"See ya later, bye!",,,,
5.91E+17,l they're so annoying. I wish I could swap out the raisins for dried cranberries ,,,,
5.91E+17,"But, I won't.",,,,
5.91E+17, true!,,,,
5.91E+17,Just caught my first tan of the year,,,,
5.91E+17,Tell your preacher stay off Rap Genius looking for material.,,,,
5.91E+17, tried the chicken sandwich yesterday,,,,
5.91E+17," the sandwich was spicy, I just B447should've B450loser attention and realized there was nacho cheese on it£ it was too much",,,,
5.91E+17, I need a beach in my life very soon ,,,,
5.91E+17,Raymond' child star commits suicide at 19  via @USATODAY,,,,
5.92E+17,LRT is like a sci-du movie.,,,,
5.92E+17,me too! I haven't watched that show in so long but I had the sad face this morning lol,,,,
5.92E+17, girl...,,,,
5.92E+17,"Now, I'm just sitting here like: ????. But hey, walk in your truth.",,,,
5.92E+17,this shit is wild.,,,,
5.92E+17,"Looking at Bruce's baby pics, all I see is Brody.",,,,
5.92E+17,"Hey, Brody.",,,,
5.92E+17,Bruce initially began transitioning in in the 80's,,,,
5.92E+17,Some of you need to chill.,,,,
5.92E+17,Brody so fine.,,,,
5.92E+17,"If I'm going off of the little bit the TV show displays, Kendall always seemed to have more Jenner in her and that's why she's dope imo.",,,,
5.92E+17,"Kylie's always been a fast ass, but that speaks more to her parenting than her.",,,,
5.92E+17,fuck you Perez no one asked me to comment ....and I'm sitting with Bruce now watching this show so let's keep ü??,,,,
5.92E+17,"BruceJenner's story is to be respected whether the public eye ""gets it"" or not. Jenner's self identity is the only valid onü??",,,,
5.92E+17,"Yes, Bruce! You better speak on violence against Black Trans Women.",,,,
5.92E+17,I'd really like to go make some food tho... 20 more minutes ,,,,
5.92E+17,My phone is being... Fun. 3 hour delay on texts,,,,
5.92E+17,This earthquake,,,,
5.92E+17, Starlight Drive In,,,,
5.92E+17,I like the blonde!,,,,
5.92E+17,"21 years ago today ,OutKast released their debut album 'Southernplayalisticadillacmuzik'. #HappyAnniversary",,,,
5.93E+17,This. Sucks.,,,,
5.93E+17,Jay Z hopped on Twitter defending #Tidal like... ,,,,
5.93E+17," nah, Matthew is incredibly country.",,,,
5.93E+17, So proud to announce that every high school in the U.S. will receive a FREE copy of Selma. Go team Selma! ,,,,
5.93E+17,Men from the Nation of Islam stand between the neighborhood people and the police. Baltimoü??  http:/ü??,,,,
5.93E+17,"Enough with the ""#Baltimore is burning."" Baltimore burned in 1904. Now, a CVS is on fire. It's almost as if people are hü??",,,,
5.93E+17, I love black people,,,,
5.93E+17,"This is why Twitter &amp; Social media is so important. Cause at the end of the day, Fox News or CNN, they all talk about blacü??",,,,
5.93E+17,"I'm still extremely confused about someone signing a 5 album deal with Kirk. Like, can we look at the track record???",,,,
5.93E+17,I'm going to conduck myself like a lady.,,,,
5.93E+17,That shopping scene was very corny.,,,,
5.93E+17,I really hope Rasheeda and Kirk's drama is fake.,,,,
5.93E+17,What's on my television? ,,,,
5.93E+17, I think things are bad enough without you being there. ,,,,
5.93E+17,I was so disappointed in that Wendy's sandwich. Waste of calories,,,,
5.93E+17,That baby ,,,,
5.93E+17, Eve started out with Stevie J and ended up married to a billionaire. WHEN JESUS SAYS YES NOBODY CAN SAY NO.,,,,
5.93E+17,I miss my school,,,,
5.93E+17, Yo this is all I can think of when I see the picture of that kid in Baltimore in the UPS truck ,,,,
5.93E+17,"If, God forbid, someone I love dearly is killed by someone because of their race, don't expect me to call for an end to riots.",,,,
5.93E+17,Baltimore accents make my heart smile.,,,,
5.93E+17,New Orleans as well.,,,,
5.93E+17, This country spent a decade consuming Black #Baltimore's misery as entertainment on TV but now when real people rise up,,,,
5.93E+17, Torn x LeToya still goes,,,,
5.93E+17,Ciara is so pretty,,,,
5.93E+17," Happy birthday to the legendary #DukeEllington. (April 29, 1899 ü?? May 24, 1974) ",,,,
5.93E+17,I think I'm old. I'm really excited to rent a rug doctor for my apartment,,,,
5.93E+17," Dawg, you really don't understand how much ppl are influenced by the media until you talk to somebody without twitter.",,,,
5.93E+17,I've been arrested/detained in Bmore. And my arrest was DEFINITELY unfair and brutal...a lot of my cast mates have the ,,,,
5.93E+17,I have emoji errors all the time,,,,
1966441171,@Greek4Honeybee oh no...where did your sunshine go?    *hands you a few rays of light...will this help a bit?*   ******hugs******,,,,
1693956175,Thanks for pointing out the crucial problems @thakkar. Both of them have been taken care of  (cc: @Netra),,,,
1693956189,please ignore cheesey music,,,,
1693956239,just got home from a meeting with the girls... Maaaaaan I'm exhausted!! Goodnight world,,,,
1693956292,@db0y8199 lol thats the kind im eating!!,,,,
1693956462,victory for the bulldogs was celebrated by 3 white chocolate cheesecakes  nom nom nom WHATTA FATTYYY,,,,
1693956520,http://tinyurl.com/ateltl &lt;-- Rocksteady pt II,,,,
1693956545,ok outta all 981 of my followers, only about 10 of u ive talked to lol dont be shy i dont biteeee,,,
1693956612,@souljaboytellem holllaaa.. i dont know what ur up doing but im trying to finish up some work for school... bout to go to bed though,,,,
1693956638,And I just love every little thing about you...,,,,
1693956680,@_everaldo on my MacBook I run Linux with Parallels and on my iMac I use VMware Fusion and both are great, especially in &quot;Unity&quot;-mode.,,,
1693956708,I have the Job  this is a nice day it can not be better,,,,
1693956727,I'll go now.I'll watch teen nick!,,,,
1693956828,needs a break from the computer... adios  &lt;3,,,,
1693956829,Tweet whore ? I am up to 10,000 tweets,,,
1693956875,Time for me to sleep........,,,,
1693956889,@paulcarr I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,,,,
1693957015,@saraLDS Thanks for that, Sara,,,
1693957082,character designs complete! .... in about a week we'll give another sneak peak... stay posted!,,,,
1693957194,@lmchugh fingers crossed for you.,,,,
1693957214,@Tony_Mandarich well welcome back from the dark side!,,,,
1693957230,@sai_shediddy lol , you gotta share too,,,
1693957263,first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh,,,
1693957307,@redrobinrockn next one for you!,,,,
1693957315,@CPaladino My cats enjoy the sunbeams from the open windows.  I think that counts.,,,,
1693957402,I cannot wait to go to FLORIDA!!,,,,
1693957410,not goin tto tafe,,,,
1693957440,@urbanpinkpixie Susan Egan, I love her! And yeah, it said I would have a pleasant trip.,,
1693957485,@MrWize sike sike call it truce???????????????? u still a bitch and my ppl still gonna air u out tho,,,,
1693957495,Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.,,,
1693957516,Just getting an additional free day,,,,
1693957562,Welcome @doeko ! Really glad to know you here. Your products rox man,,,,
1693957612,Monday is here, One more day,,,
1693957628,All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib,,,,
1693957642,is happy  and clean, squeaky clean,,,
1693957765,@Tottie Thank you, thank you!! Thought this is where all the cool kids hang out now, hehe  xoxo!,,
1693957847,@chaoscartel That is annoying. What gear is it? I'll take it off your hands,,,,
1693957892,I need to get some shut eye... But I just can't let's try 1 more time. Ta Ta Twitterworld,,,,
1693957937,@RealBillBailey morning Bill,,,,
1693957972,I just want this semester to be over! Only a week and a half then it's moving time!,,,,
1693958107,listening to i can't wait - akon feat t pain . i love this song,,,,
1693958143,Cleaning my room and listening to britney.,,,,
1693958182,@aruky Yes, this NBA song is great!!!  Got an old funny NBA cheerleader remix song. Ohrwurm of the day &quot;colorblind&quot;.,,,
1693958195,NEW LOGO! for all the Web, Cheak it!...gAllethOo,,,
1693958243,@deuhlig thanks for sharing,,,,
1693958257,Having a great chat with a friend. He's totally putting my mind at ease,,,,
1693958278,@lexiphanic  cheap and good system  http://bit.ly/Fgl2Y,,,,
1693958295,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO,,,,
1693958349,@khodgkin1 Oh! Good idea about putting them on ice cream,,,,
1693958360,@yourshyness21 lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done.  I'll ttyl girl,,
1693958432,@DavidArchie so what cereal do you usually like?,,,,
1693958433,@girlfromthemoon ...i had a yay moment today  YAY hope you did too!,,,,
1693958455,Mmmm Chilli Crab &amp; Deal Or No Deal.....And thats life !,,,,
1693958558,wish I was at #eurodjangocon,,,,
1693974670,endless streams of tea~~~~... it's a holiday day here... how do I know? it's raining,,,,
1693974700,@DonnieWahlberg sounds like you all had a great night . i'm glad it was successful,,,,
1693974719,goin to bed,,,,
1693974796,Thank god camera fixed itself. I want a new ipod,,,,
1693974800,Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!,,,
1693974908,@FoluB pebbles thrown at windows should get *someones* attention,,,,
1693974979,@mikebreed There's a reason why they're so cute at times - to prevent you from throwing them overboard when they scream every 2 hrs...,,,,
1693975029,@nicolesssss  no, dayuuum 5o'clock was better,,,
1693975038,@JRHIGHTOWER  you told me u would be there...lol! Hmmmm where were u.....,,,,
1693975041,watching the office......... also comedy gold,,,,
1693975056,@shaundiviney u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed,,,,
1693975266,Grand Indonesia with mom n sisters...,,,,
1693975310,@alibalijeweller I'm come and try to find you and be your fan too,,,,
1693975360,@DavidArchie I'm watching some of your videos in YouTube. You're funny David.  Oh and TALENTED of course!,,,,
1693975368,@LeilaniLi thks 4 the follow, and @newest tweets, i returned the love,,
1693975383,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,,,,
1693975415,@RealBillBailey Morning! Are u back in blighty Bill? Hope u had a lovely time away,,,,
1693975539,@DavidArchie want to hear something funny? I'm yours is on the radio right now!,,,,
1693975573,@MrPhotographic Happy b-day! Just woke up on this side of Earth, so wishes are bit late,,,
1693975586,Hank Thompson ?????? The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh,,,,
1693975600,@VIbeauty we will work on that mama  sweetdreams!,,,,
1693975803,@eishbo0 you can do it,,,,
1693975852,nothings better then going out for chinese at the supperinn with ma fave cousins at 1am,,,,
1693975866,I am up and feeling pretty damn gud! I dont even have a hangover what a nice feeling,,,,
1693975909,I just dyededed my hair,,,,
1693975956,Drinkin' Chai tea and not sleeping.. and checkin' out some cool peeps,,,,
1693975958,@TimothyH2O Haha! If I were him, I'd totally go check out a small little breakfast nook  They probably have the cutest ones there.,,,
1693975974,New @shackletonmusic single bought! It is awesome!! Well done boys!,,,,
1693975992,@amyyyxoxo ahh I gtg but pls help me with number 3 I'll come back later to see what u said  haha plz and thank u,,,,
1693976005,@zhayrar lol well thank you,,,,
1693976025,cieee @Cronatic potong rambuuuut!,,,,
1693976069,Can't wait for SYTYCD tour with Ashleighhh &amp; Izzayyy,,,,
1693976075,C-News wasn't as bad as I expected... could have done better... but today we did a great show...,,,,
1693976113,@KatiexCobraYo awww boo! I fucking lovee doing all the girly thingss,,,,
1693976171,thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans,,
1693976179,finally gone!!!,,,,
1693976205,@CeesDope_  ahhhhaaa bangbros.com! psshh nigga its all about onionbooty.com,,,,
1693976225,@ifixitlive Hey never realized that you also get a Twitter account.  Your guides are truly many times a lifesaver to me.,,,,
1693976238,good job!,,,,
1693976267,@iMBA Ur welcome,,,,
1693976293,@cathyah I love it...that's going to be one of my new fave quotes.,,,,
1693976321,I love the sunshine and the happiness it brings,,,,
1693976364,seepin'.,,,,
1693976393,@bebeisis  thanks bebeisis that is right is your name by any chanve elisabeth???,,,,
1693976403,@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.,,,
1693976427,cleaning cleaning cleaning today then working out!  i love not working!,,,,
1693976573,Chem wasn't better than physics. And now I'm so tired. @natasya_astri HAHAHA NTN BBF JUGA YA? Hihi gue sukanya Jun Pyo?,,,,
1693976576,@living_autism BUT on the bright side you're on twitter! Morning!,,,,
1693976578,@Petty01 Happy Birthday and cheers to PAO!!,,,,
1693976721,is home  excited that gemma is getting her breaking dawn MWAHAHAH (evil laugh)...is angry with hopeless assholes ...,,,,
1693976752,@justinchuan Awww!  I was thinking about you lot up there!  Glad you enjoyed it.,,,,
1693976828,@730Fam yeah you are right! but my mom can cook like she is straight from the island! make sure you invite me to your fam restaurant,,,,
1693976937,Download movie  &quot;81st Annual Academy Awards Pre-Show&quot; http://tinyurl.com/cdue53 cool #movie,,,,
1693976941,@cel_xox ur really smart,,,,
1693976959,@geoffsays Thanks for the link Geoff,,,,
1693976979,aaahhh, showers are great,,,
1693977132,i won because im awesome,,,,
1693977139,I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol,,,,
1693977200,@gerdiend Woman!!  hope you have a relaxing monday as I have, cu later on this sunny monday @westerkerk,,,
1693977272,@YaaaaZ so don't bother urself,,,,
1693977288,finally having my cup of coffee!!!,,,,
1693977298,Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha,,,
1693977324,Paving your own road is intelligent only if nobody has gone exactly where you are going, come follow me,,,
1693977333,@brittannyy14 yea i know right! i love that song!,,,,
1693977353,@antsrants it's driving me insane!  all i want is a lie in!!!,,,,
1693977357,@Tittch Just file me under *seduced* sweetie...,,,,
1693977418,@BroncMurphy  I agree people should be able to cohabitate with whomever they choose,,,,
1693977436,is twittering,,,,
1693977535,For @mizhalle  ? http://blip.fm/~5jbp3,,,,
1693977559,@Jocey17 ITS A BANK HOLIDAY STUPID!! wait, they don't have bank holidays in America... Okay keep on celebreting,,,
1693977656,@carmenforward no way - those are great words.  Boys don't get to own them.    Oh and was it your bday?,,,,
1693977783,Hi all, just recovering from a party, looking forward to an exciting bank holiday around the diy shops...life cant get much better.surely,,
1693977796,@AngelicaV1 Your birthday? WELL Happy birthday,,,,
1693977819,You won't believe how long this took to achieve... Still all done and my car is happy again  - Photo: http://bkite.com/0783l,,,,
1693977921,says i got 2 cards today, from eva n clara. thanks, guys.  http://plurk.com/p/roo6c,,
1693977922,@DavidArchie Have a great day today David!  May you write some wonderful masterpieces!,,,,
1693977933,im back. wooooo!!!  i want to have my own press release :|,,,,
1693977942,@savagemike  Yep, I like animals better than some humans too!,,,
1693977966,@michael611 would you settle for a 76 Mustang II Ghia? ...nope... probably would not be the same,,,,
1693977967,@IMBASE k its 3 slices left,,,,
1693978045,omg, I never knew that Wikipedia also lists the shades of colours, it's cool,,
1693978093,we just drove all the way to Hollywood just to get a Miley Cyrus milkshake... at least it was like an orgasm in my mouth,,,,
1693978195,@akarshsimha: Started using the branch,,,,
1693978294,anyone got an FFE account? if so.. add me,,,,
1693978343,@lilmarshmellow 1 pm...,,,,
1693978375,@theblackbug I realized that I think 4 weeks into college, welcome to the otherside,,,
1693978397,Revelation: Strawberries and Nutella taste reeaaalllly good together...,,,,
1693978463,Another one popped up a human being. Congrats Nana and Wan.  Baby Iris is a cutie.,,,,
1693978519,@thatglamchick ok.... tx  it's so worth the wait! lol...***,,,,
1693978578,today is maintenance day for me, my flat and my blog...yeahhhh a lot of little works,,,
1693978774,@mskiannathediva  He's awesome... Have you worked with him before? He's a good friend.,,,,
1693978789,Time to watch OP, then some Dead Like Me, then sleep.,,
1693978840,stopped working on the @MarsPhoenix image database awhile ago to help Greg with his term paper. Now chit chatting with Greg.,,,,
1693978860,Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself,,
1693978969,@mohandoss ?????? ???????? ????? ????????. ????? ?????????   @anbudan_bala thanx for the sixer comment,,,,
1693978976,its my bday!!! I'm gettin older!,,,,
1693979003,@Melissa808 yup...they've stopped in hawaii for a few seasons already. are you talking about this season? hope they come back again,,,,
1693979009,@DavidArchie I tweet sooo much about you. Gahd.  Hahaha!,,,,
1693994724,@Lodewijkvdb Don't worry, you'll get your stamina back soon  What kind of distances do you run usually?,,,
1693994772,@williamduncan the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks,,,
1693994840,@amytcathy at least you get to watch Lost on the way,,,,
1693994848,@algibbs thanks for that, now i learned something new today  enjoy.,,,
1693994899,@urbansmiler Is it possible to a have phobia of phobias? Afraid to look at list.,,,,
1693994912,I WANNA GO THERE, WHERE YOU GO. I WANNA FIND OUT WHAT YOU KNOW..     DAVID AND MILEYYYYYY! ??,,,
1693994946,heading out to (a long)band practice. last one before our first show on Saturday night. Hope it's a good one  http://digg.com/u12MIW,,,,
1693994952,@xxm0rgann aww morgan, i wish i could have realized that a while ago instead of putting myself through it.. your strong and i love you&lt;3,,,
1693994991,@leeprovoost Is it that quiet at the office?,,,,
1693994998,http://twitpic.com/4j8yk - Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova,
1693995013,@misspretty1981 thank u!!! u kno ppl already look @ my chest ne ways might as well give them somethng to throw them off! LOL!,,,,
1693995073,Hey Dubbo RSL turkey roast circa 1995. Know it's been a while, just wanted to let you know I still think about you from time to time,,,
1693995083,@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!,,,,
1693995090,@iloveicetea haha when is it? good luck babe  &amp; UPLOAD A PHOTO, WILL YA ?,,,
1693995093,and these awesome tweeples too!  @xoNessCullenxo @xoJasperHalexo @xoEmmettC35xo @oxTanyaDenaliox @xoEsmeCullenxo,,,,
1693995098,I got whooped by Jason Bradbury. Ace :0,,,,
1693995108,The dj's and partypeople were great again at CC. Kicking  Next one June 7,,,,
1693995118,@allankent @andywalton oo, oo, I must compete... let me login to my work email to see if I can top that,,
1693995176,@TessMorris fine! Going to do my big walk today 20 or so miles,,,,
1693995223,@SIFashions Wow, that's really sweet! I'm assuming this is blog-related.  Thanks so much.,,,
1693995249,@DavidArchie OK David, talk later  Have a great dayyyy ay ay ay ay,,,
1693995322,@amystow I know, but work is so boring. I prefer the @2oceansvibe take on life,,,
1693995333,@MsSdot23 and thats why your azz lost hater lol  love you,,,,
1693995346,@RaspberryHatter  aw. that sounds amazing  But I think I have work. Thank you for inviting me though,,,,
1693995368,@jezkemp yay!  excited?,,,,
1693995415,Sigh. I'm getting off the computer now to do even MORE homework... Bye,,,,
1693995442,in school, wants to read Eclipse, 200-and-some-60 pages read,,
1693995457,@DavidArchie if there is a tesco nearby, then go there,,,
1693995464,I just finished first season six feet under,,,,
1693995537,Enjoyed the Waller reunion very much! The Wallers are back in town,,,,
1693995626,@hrcolors Maybe it had a hot date with a nice little Cesna.,,,,
1693995655,http://tr.im/kp06 Surrealism in a cute way - Louis Votton &quot;Superflat Monogram&quot; - Takashi Murakami, Music by Fantastic Plastic Machine,,,
1693995743,@joycescapade COOOOOOOOOL... DOOOOOOOOOWN... Patience... Is... Virtue...,,,,
1693995762,@kyspeaks  Yah, they have footlong sausage too mah. But Halal place..piggy sausages are bigger,,,
1693995816,Stoppped following ama, i really need a clean break... on another note, kate is being super nice right now  Off to work,,
1693995832,Waiting on laundry to finish so I can go HOME. Think I'll do my nails while I wait,,,,
1693995838,@RaeRae440 It's surprising how much Billy Idol turns up in tweets. I monitor constantly - not that I'm obsessed or anything!  #BillyIdol,,,,
1693995855,Morning all - woken by neighbour's kids screaming in the garden before 8am so not in a very benevolent mood...  you have been warned!,,,,
1693995916,@galacticfaerie Sounds great. I'm looking forward to it then,,,,
1693995975,@moonfrye LOL and that's why I use my iPod touch,,,,
1693995992,hehe tweet time... bastos talaga chux,,,,
1693996020,...love and wanted to share with my followers. feeling inspirational. ive had a long day.,,,,
